hash_table,avg_diff,std_diff,cnt_diff,ss_diff
demo.riotlocal_iotserver-exchange_tcp_munin_94.234.170.123_munin_http://demo.riotsecure.io:7888/metrics,0.16666666666666666,0.7859052479933758,18.0,11.0
demo.riotlocal_iotserver-exchange_tcp_munin_94.234.170.99_munin_http://demo.riotsecure.io:7888/metrics,-3.7222222222222223,0.9582800496696,18.0,265.0
demo.riotlocal_iotserver-exchange_tcp_munin_telenor.se_munin_http://demo.riotsecure.io:7888/metrics,2.725740740740741,2.63884625164917,45.0,640.7292361111108
demo.riotlocal_iotserver-exchange_tcp_nbd_telenor.se_nbd_http://demo.riotsecure.io:7888/metrics,0.015974220871886848,0.3131855337137772,5571.0,546.3344444444443
demo.riotlocal_iotserver-exchange_tcp_nfs_telenor.se_nfs_http://demo.riotsecure.io:7888/metrics,0.0022597477299806912,0.15303334194316914,2563.0,60.0
demo.riotlocal_iotserver-exchange_tcp_ninstall_telenor.se_ninstall_http://demo.riotsecure.io:7888/metrics,0.005888200657643189,0.15957617639997368,1454.0,37.0
demo.riotlocal_iotserver-exchange_tcp_noclog_94.234.170.115_noclog_http://demo.riotsecure.io:7888/metrics,-0.2777777777777778,1.5645166724265531,18.0,43.0
demo.riotlocal_iotserver-exchange_tcp_nut_94.234.170.115_nut_http://demo.riotsecure.io:7888/metrics,-2.241034195162636,1.5810710781566817,33.0,245.72687484218497
demo.riotlocal_iotserver-exchange_tcp_nut_telenor.se_nut_http://demo.riotsecure.io:7888/metrics,-0.7241379310344828,1.9981842937700536,58.0,258.0
demo.riotlocal_iotserver-exchange_tcp_ospf6d_telenor.se_ospf6d_http://demo.riotsecure.io:7888/metrics,-0.007817080320500292,0.40140947664196586,603.0,97.0
demo.riotlocal_iotserver-exchange_tcp_ospfapi_94.234.170.98_ospfapi_http://demo.riotsecure.io:7888/metrics,0.21212121212121213,1.9163372575954591,33.0,119.0
demo.riotlocal_iotserver-exchange_tcp_ospfapi_telenor.se_ospfapi_http://demo.riotsecure.io:7888/metrics,-0.1291476903057906,0.6970605253604609,639.0,310.0
demo.riotlocal_iotserver-exchange_tcp_ospfd_telenor.se_ospfd_http://demo.riotsecure.io:7888/metrics,-1.1176470588235294,1.727800369732296,17.0,69.0
demo.riotlocal_iotserver-exchange_tcp_postgresql_94.234.170.115_postgresql_http://demo.riotsecure.io:7888/metrics,-0.5555555555555556,1.947010445067672,18.0,70.0
demo.riotlocal_iotserver-exchange_tcp_remctl_telenor.se_remctl_http://demo.riotsecure.io:7888/metrics,0.16666666666666666,1.5434872662825796,18.0,41.0
demo.riotlocal_iotserver-exchange_tcp_rfe_94.234.170.115_rfe_http://demo.riotsecure.io:7888/metrics,-0.9444444444444444,1.1617543641469048,18.0,39.0
demo.riotlocal_iotserver-exchange_tcp_ripd_94.234.170.124_ripd_http://demo.riotsecure.io:7888/metrics,-0.5555555555555556,1.2935233335271092,18.0,34.0
demo.riotlocal_iotserver-exchange_tcp_ripd_telenor.se_ripd_http://demo.riotsecure.io:7888/metrics,0.0047879616963064356,0.30770827957483976,603.0,57.0
demo.riotlocal_iotserver-exchange_tcp_ripngd_telenor.se_ripngd_http://demo.riotsecure.io:7888/metrics,0.040355677154582784,0.5647449624299786,603.0,192.0
demo.riotlocal_iotserver-exchange_tcp_sieve_telenor.se_sieve_http://demo.riotsecure.io:7888/metrics,-2.5,3.5355339059327378,2.0,25.0
demo.riotlocal_iotserver-exchange_tcp_sip_94.234.170.124_sip_http://demo.riotsecure.io:7888/metrics,-1.4285714285714286,1.6035674514745464,14.0,62.0
