table,_time,_value,dst,dstp,proto,src,srcp,url,_value_diff,anomaly,anomaly_diff
29,2021-12-11T11:00:00Z,5.0,94.234.170.98,knetd,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-1.0,0,0
162,2021-12-11T11:00:00Z,4.0,telenor.se,ospfapi,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-1.0,0,0
41,2021-12-11T11:00:00Z,4.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,bpdbm,http://demo.riotsecure.io:7888/metrics,0.0,0,0
79,2021-12-11T11:00:00Z,5.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,kamanda,http://demo.riotsecure.io:7888/metrics,1.0,0,0
116,2021-12-11T11:00:00Z,3.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,x11,http://demo.riotsecure.io:7888/metrics,-2.0,0,0
125,2021-12-11T11:00:00Z,4.0,telenor.se,amanda,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,1.0,0,0
153,2021-12-11T11:00:00Z,5.0,telenor.se,kamanda,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,1.0,0,0
172,2021-12-11T11:00:00Z,4.0,telenor.se,vopied,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-1.0,0,0
171,2021-12-11T11:00:00Z,5.0,telenor.se,venus,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,1.0,0,0
174,2021-12-11T11:00:00Z,6.0,telenor.se,xinetd,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,1.0,0,0
131,2021-12-11T11:00:00Z,5.0,telenor.se,bpcd,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-1.0,0,0
136,2021-12-11T11:00:00Z,1.0,telenor.se,dcap,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-4.0,0,0
52,2021-12-11T11:00:00Z,6.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,distcc,http://demo.riotsecure.io:7888/metrics,5.0,0,0
114,2021-12-11T11:00:00Z,4.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,venus,http://demo.riotsecure.io:7888/metrics,-2.0,0,0
67,2021-12-11T11:00:00Z,4.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,hkp,http://demo.riotsecure.io:7888/metrics,0.0,0,0
173,2021-12-11T11:00:00Z,3.0,telenor.se,x11,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,-1.0,0,0
138,2021-12-11T11:00:00Z,6.0,telenor.se,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,3.0,0,0
115,2021-12-11T11:00:00Z,4.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,vopied,http://demo.riotsecure.io:7888/metrics,-2.0,0,0
40,2021-12-11T11:00:00Z,4.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,bpcd,http://demo.riotsecure.io:7888/metrics,0.0,0,0
151,2021-12-11T11:00:00Z,5.0,telenor.se,isisd,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,1.0,0,0
35,2021-12-11T11:00:00Z,5.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,amandaidx,http://demo.riotsecure.io:7888/metrics,0.0,0,0
132,2021-12-11T11:00:00Z,5.0,telenor.se,bpdbm,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,0.0,0,0
76,2021-12-11T11:00:00Z,4.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,isisd,http://demo.riotsecure.io:7888/metrics,-1.0,0,0
99,2021-12-11T11:00:00Z,3.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,ospfapi,http://demo.riotsecure.io:7888/metrics,-1.0,0,0
126,2021-12-11T11:00:00Z,5.0,telenor.se,amandaidx,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics,2.0,0,0
48,2021-12-11T11:00:00Z,1.0,demo.riotlocal,iotserver-exchange,tcp,telenor.se,dcap,http://demo.riotsecure.io:7888/metrics,-4.0,0,0
81,2021-12-11T11:00:00Z,4.0,demo.riotlocal,iotserver-exchange,tcp,94.234.170.98,knetd,http://demo.riotsecure.io:7888/metrics,3.0,0,0
