_value
41738
5800
20775
57135
49662
28867
13244
31370
43427
55310
60559
17750
5765
8625
48003
33465
58211
47561
38884
48450
56220
2788
24144
65498
35892
48091
63192
10877
16688
37476
53803
43894
13699
34948
12911
50816
42400
22057
48978
40264
12525
25491
57317
30476
48490
26864
37503
32590
49599
56597
62397
30280
13789
10454
49477
15896
39408
34889
38927
58218
6362
19919
38172
3996
29081
60977
20434
58589
14099
42039
25045
25130
41623
5471
30372
25706
49105
52029
16151
22007
8352
26981
20496
38031
37302
50233
27883
27878
25489
3296
43881
14763
48161
55488
40209
55416
16634
37145
46691
34986
60616
5768
10313
2716
62557
13521
57165
12675
11328
60319
61042
62486
45212
6634
27495
36678
42461
26379
35864
55154
63089
22457
52643
4449
57551
64041
28363
26599
39379
26005
28544
57196
16349
59284
23437
52651
31424
28522
4682
61850
6004
48766
26172
10531
50605
15702
41837
61561
26354
47190
4051
13812
38581
56022
3493
30838
9797
4642
21614
4493
6041
21921
58683
37556
40806
4681
22905
29541
19662
21521
58581
18619
42417
7442
7926
20172
55634
9378
41336
32617
45158
49343
50770
60858
26730
36427
18562
34689
11756
58803
57987
20038
34946
7907
53213
53807
27473
10117
5825
47484
62050
48538
65128
50887
19457
31624
57214
10938
20926
21364
28718
55782
35773
15327
51527
40748
57723
10082
14663
35733
14049
23421
55160
26113
4463
35148
37375
40484
29775
44851
39333
12402
25339
53612
41324
33349
56297
58096
10165
25910
22872
3597
35903
54389
17032
35457
19752
50520
48132
3660
56676
16324
11751
49690
7190
55847
55515
56816
59791
44939
61529
17421
19002
3946
19134
30909
53073
45334
58283
8373
33351
43904
57327
62694
7454
45491
38405
18030
27807
10675
30803
4746
54566
22228
18716
18423
3173
62060
4187
50463
20999
33877
24941
34039
13235
2204
26521
4621
16502
10173
23508
24021
34013
42262
53237
10687
37985
25473
22164
53706
60517
29944
24297
3244
19324
38468
27838
21216
61438
17690
32803
65023
38756
28698
10873
6156
12748
24190
39106
41480
42852
42312
23219
31169
37513
19290
32857
43871
27022
29045
17393
29712
62164
4543
10414
52676
7323
17114
16432
12198
17625
25881
52613
61613
25573
36972
62232
63512
41808
37160
27961
24844
64954
43085
58286
16456
42827
31093
39671
45363
31684
31780
19482
61813
37151
49494
21112
16444
35153
58388
61628
54349
45804
11837
60537
16329
7609
19222
14687
60730
38115
41385
22005
15333
25077
60146
57586
57614
54023
52763
2151
13574
32117
63936
6662
39907
36004
31053
32140
61249
24718
7411
58131
49252
7697
20281
42341
56495
59510
55525
17658
62480
15643
15204
17177
48852
65007
5078
57998
35071
41926
45614
53035
7945
62729
23314
30323
37908
60368
16551
10328
44053
16535
56465
38458
17117
29965
51808
5020
56534
20500
6907
33395
49407
42780
34116
52650
63780
11904
45011
10931
52025
56003
8237
22145
27750
4212
4538
51741
45327
23650
21790
30339
7687
52461
53064
56378
20482
56474
30673
36650
12400
7123
26426
21175
53454
31290
24286
52450
62624
22691
64596
17424
12121
38633
31177
2585
8450
15495
34537
27764
3270
39566
24134
61092
13629
39315
60050
61375
61135
11894
64941
32931
11155
50017
34711
55840
35384
38899
19077
53560
38492
34102
11660
20354
23758
38731
56214
55050
11444
44015
50030
52938
10586
47725
63201
7073
12848
60164
29324
27376
58438
23518
10289
29202
30443
24765
42620
62999
18945
19564
6266
56471
24713
56207
8431
56253
62153
6732
47519
24178
48120
64232
8366
14710
62230
4939
3680
4121
23668
23950
54634
31072
3963
27214
2398
14406
58056
12892
56186
16019
2873
15974
36406
55273
29686
18780
13985
50384
16338
20302
55578
6759
26019
4364
63416
43497
21895
38933
11194
19581
8773
24091
4024
53574
57579
54174
15395
9711
15286
12650
55250
30067
54881
29076
32926
54531
55730
61278
49963
25870
8285
13305
6097
20216
47423
23047
59769
61160
30934
64501
27451
41948
50884
21468
65383
55512
7966
65098
50252
18462
20198
45887
64759
2667
16754
12696
18214
12261
39219
22909
22605
33529
57825
32238
51974
54087
46787
62375
50635
33099
59574
7133
65258
43316
30548
40311
55156
4315
48660
42421
10681
19497
8956
34856
32384
55324
25361
11831
37320
46405
47496
34709
42135
18974
30200
45417
49037
10477
3175
54183
56208
23869
31283
29362
49011
18223
12007
23597
23764
16924
62013
12481
45177
52471
42221
16928
51246
58640
50592
38764
35438
31364
16563
23805
33601
33622
41725
11843
30007
5445
7276
4220
14774
63015
6855
24248
28282
42729
24603
40965
51233
56059
30675
26612
24275
18938
20886
57508
27365
27534
18309
11976
15148
57732
51442
28828
18433
49142
24539
26534
45360
2910
60223
55017
32360
57459
25097
62981
57947
6135
47173
10300
2249
63517
26149
25843
38848
13904
31504
48586
35452
3153
32375
36466
36197
25531
36908
28997
24401
33208
55185
29391
29741
56591
31459
31525
10370
43455
43788
44038
49165
64279
28487
60232
26029
56519
27794
13839
11037
32326
35156
36841
38449
18821
57080
15289
28217
42649
2570
49893
60976
23432
22628
44436
50558
53811
49449
60191
25054
10058
25185
28649
59961
34757
54433
25287
52424
30056
63880
36918
13023
39975
9327
10202
10520
24259
14972
27893
3744
3874
39528
44572
48690
57247
27049
64793
37873
42059
54993
64730
46280
49041
12079
35402
44299
56745
9163
36625
43221
32516
36860
54006
61741
4038
21036
33375
47848
24500
54771
58631
3272
55868
56764
58789
52079
55779
38597
61264
39065
36496
37574
39899
13489
42452
58396
39708
55077
50186
56980
16433
38860
52346
44156
59069
27654
35150
22214
30678
31269
2834
64096
15620
45763
7684
29988
44427
22421
4281
44094
32253
17451
35255
34408
50824
19286
38837
60933
55468
39057
43722
57644
13192
11750
43183
24717
47638
56961
32555
16510
48040
25334
4656
17057
4551
34034
56201
58943
35559
43364
18908
29185
49831
63110
64643
3116
3432
55865
54704
37469
26586
28030
56025
56584
53877
57190
13124
14173
25488
10518
53889
46557
17283
13582
18147
41562
13945
35917
42847
57838
59933
16691
15582
35495
51697
58761
65030
52064
61535
4179
48682
55837
33356
25592
53150
34559
7403
9065
15810
29184
64511
52530
26230
46838
20701
43360
18905
9167
44104
45442
35616
45102
11545
51317
64607
42495
9363
16753
40876
33095
43239
47152
40093
48355
52383
5649
17173
55843
49976
5314
37681
53424
51768
25347
15047
20920
53510
53455
18587
44339
59152
14916
43604
20682
9429
57750
33507
37384
60903
29180
27913
37318
3361
56926
12792
50220
19100
24622
62332
51397
37261
28017
26940
23922
25235
34088
49314
53163
42373
26846
30161
30273
9315
15445
18139
52590
43563
56656
49851
51886
43902
56288
45949
62084
63324
14646
25823
15832
27180
28930
26332
33674
35852
4388
19628
20537
28402
53208
55264
2088
27719
27596
32986
11221
27215
42266
47517
13857
14749
45731
34791
59257
35830
47741
3508
29059
2116
21249
54091
22010
34227
23092
56610
15452
19302
12855
9361
52894
14388
31066
25897
39078
63126
20113
40321
54845
56416
8723
34615
57797
10493
10651
11041
60518
7021
7066
47079
31506
14291
39113
5264
58946
57156
50733
27339
20553
41728
8123
34218
15208
46548
65412
5698
3206
63576
24949
26496
5905
25208
50145
59620
62553
16461
40515
13832
54346
64351
51478
20135
34525
29709
30341
37053
25657
38089
31965
9819
64176
30580
33983
63893
40530
49762
36128
59212
13352
15885
59625
13475
18850
49565
55167
42760
52245
65381
26912
20369
46284
49800
56042
56783
40949
21101
64795
45532
50368
28701
60038
27302
14059
59366
15450
26328
42955
60217
64504
58939
56448
11488
21266
24015
2593
33337
26722
61887
19314
15076
3349
16719
34900
6078
17472
21158
27467
2181
27078
13713
29252
51266
4680
33550
23729
25784
45495
48953
57584
65116
9988
20646
2305
37357
7326
17104
28280
49952
3357
31923
58036
11912
6717
56219
20050
50324
55565
34798
51884
8127
17340
33925
52668
25398
42541
15638
30274
30210
10810
26101
35613
28819
4764
17262
47924
64897
7566
62758
8673
31916
53279
46869
18417
3521
65077
56827
21667
8808
60044
32048
61538
51325
31249
26315
57691
18582
54447
2578
39222
52920
11376
35967
45033
52663
38774
26220
49340
17754
52495
51784
34289
52823
36578
27326
37252
2844
28822
43789
49351
27270
59150
25562
15422
60379
13384
25643
3378
33882
17422
54536
60122
63257
25608
10772
15254
62521
64816
55810
24899
17731
18516
21453
38994
15456
37380
53521
55157
58756
50915
26519
54605
18826
33176
5880
18604
61835
33281
14160
26544
3587
4452
55882
6725
57316
20779
32018
34788
42443
53937
54384
25500
17904
64325
33409
41887
21847
51168
21394
56880
10648
51293
47897
56849
7233
9183
52923
25144
32883
56921
11260
35149
51925
57066
37675
9454
54041
45588
14070
21963
23715
55199
56583
8684
53686
21137
29491
48799
18593
42800
4189
60568
2877
47563
52582
61820
60780
12196
31478
54674
40796
18377
60375
37504
56848
64636
23056
21987
41944
30096
41333
14581
17373
53434
36780
44283
33751
9904
37950
42040
42336
51877
60032
32095
6315
61501
60381
39298
18754
22717
58436
64518
17428
54241
51847
19435
41947
42355
47474
52759
13288
44967
30450
48258
11868
58457
34022
60207
60729
12354
57210
14595
44645
21040
58809
13318
47981
54933
60829
15375
35352
60650
45419
20057
22237
59830
46252
36670
50174
8747
29793
22390
53617
37887
62554
7944
57731
53931
10925
64976
65414
65353
24420
27504
38952
35187
41391
17017
40983
14490
26107
36389
29535
17816
47443
41877
17856
25725
17957
29503
11984
29066
23052
31244
49509
32955
5345
64509
50571
13232
3940
53315
58582
52884
3977
25363
15436
17940
46793
54753
3994
62919
29615
21240
4508
11525
12404
29274
47642
51182
48171
24382
10540
24339
10136
48789
35195
33688
5476
27142
39456
11795
3991
61756
58868
33806
10031
44023
58957
54903
13344
60583
11067
52821
64099
54535
29651
36474
45482
63735
16217
25707
40212
15398
49331
9934
25438
2495
21212
16474
46688
51537
22002
6883
43253
62473
31121
60837
60398
37097
51215
60644
28175
53976
5963
36459
50748
6441
62313
56023
17848
58858
40870
3583
14558
21937
45813
55339
13207
16125
56063
54811
28260
58717
15999
61191
61747
32600
10946
16033
30732
47876
13808
53926
59135
48231
44284
9804
23170
41028
24454
26928
13216
3755
40306
55354
26177
63725
38156
28115
15465
15624
51577
34359
38281
33715
13859
35222
26737
32489
26577
34932
30084
50754
19627
36723
53359
5696
33594
40986
48777
56222
38100
3265
59882
14547
37363
65191
16137
17349
20182
22663
28553
17751
39856
43957
17605
19168
25951
45505
54514
7350
9704
21825
36158
4230
51274
60505
63394
26310
28811
56277
11011
17593
64764
47203
61534
10672
49068
63238
16554
17172
42618
6014
53683
20654
26886
60367
52958
11264
10523
33473
11942
22889
12111
51879
9557
25239
64172
63478
18973
11650
31656
23438
4164
24514
19426
39908
21523
52910
51354
53633
55340
29485
39247
18227
6179
19252
50734
24114
32616
12123
17517
35332
61848
28221
60833
10233
31162
35280
4443
52987
27729
62895
45215
50183
51876
27433
5746
61041
10932
56331
10056
18944
39744
54549
17442
46293
62825
44105
18505
59819
10953
48484
20484
19488
28480
56266
36307
62552
27008
11492
25802
24851
61884
64404
61203
54543
57881
3442
22178
54893
43664
6604
50385
12317
53586
7913
2389
38768
63879
64832
13740
49159
57730
5439
12975
51739
51967
61754
33006
26734
28027
22747
50690
58008
4446
22727
65223
50662
33145
53886
14798
19941
14899
28173
31711
60027
8843
47753
30653
8278
65368
38714
4763
42928
64258
50282
2748
39822
42738
11851
12832
17683
58926
61810
33740
30193
18936
6412
8476
32543
42478
20003
14775
44843
42359
3636
19122
4502
45843
49723
9795
29040
59014
30721
63135
49718
26662
47759
60494
42214
36608
49315
16689
27239
12990
59032
49767
54927
27639
29145
19693
50979
40055
48347
53371
46915
62622
45178
48299
9513
54067
23342
15057
19055
42333
13946
57248
59935
62437
21455
36356
29340
23295
5260
33321
42120
2666
34177
54492
4684
2048
31812
40303
5175
57520
64947
2673
42316
45356
55541
7330
2843
59920
49395
27779
19042
29854
6592
2156
52769
11983
26770
10266
34870
51070
7675
48809
47570
57136
26795
19394
10788
13745
31919
40911
37826
61537
12807
64257
47545
3796
20232
41900
25723
5032
29341
57819
43453
64708
39312
24475
52965
36463
18449
18662
19140
24929
33100
37031
40747
48218
49630
5719
62215
23247
28955
54851
37794
24813
18110
4946
62017
52608
32152
28292
32625
44182
18229
13736
5979
51499
8928
34304
37800
61693
7910
30142
55134
62463
17858
22395
11263
10944
28712
57741
44359
64460
18335
4072
33554
50490
56380
54742
62961
13719
31450
60192
18845
57134
44181
35647
28259
4669
17892
37218
44729
31396
56852
63289
24587
34621
58751
50727
51038
7793
51021
37946
39095
50228
19107
61319
37963
64470
56719
15410
11698
60276
52970
13269
45475
8108
47596
46717
13592
37680
18306
51436
32230
52329
17481
48446
10525
26099
36994
60652
23272
60419
63561
19836
5695
28035
27088
11315
26537
15559
32091
60353
15876
9458
28727
27410
25443
2205
58875
18885
65385
8071
39812
2194
57342
41692
65511
46959
5022
60390
19437
20923
25255
28374
10801
20613
44426
47132
61046
36335
3400
34018
8269
17314
3304
46374
28276
63253
7773
18984
33544
51617
52548
54650
44097
61746
62906
56920
33384
61469
14613
11907
11742
61132
47802
13273
19321
61788
27115
59650
30767
3310
26188
34800
61235
8289
55196
28736
32852
34181
47937
19247
5457
43706
63505
32313
59016
60980
63563
56289
4539
50091
52278
16356
23317
23371
64445
20116
28330
46448
21448
43886
54429
19198
59700
18316
51786
7120
54730
21489
53838
59573
5745
62601
5861
59326
42547
22506
65309
12662
20858
8306
7612
24370
46883
18658
35814
27996
47884
22834
33607
34526
35508
16028
20589
8639
49885
63368
36059
4998
20636
29723
44210
60789
54644
9793
33167
21777
30569
36112
53963
63367
29726
33056
24610
19183
53082
25518
26068
11171
65492
34194
5146
39208
28492
53475
64608
42491
18721
20356
45961
56573
19950
52555
30597
12258
19598
24781
28448
22703
50171
59853
61645
31385
35395
11598
32835
62612
62464
29551
54522
55699
11220
23313
52161
13754
3363
58826
39861
9712
12464
11813
28965
5531
5878
12352
35326
32889
24716
38493
9415
44282
32357
39889
59807
9729
21776
27695
33413
59546
34546
4521
62716
25271
36599
14653
18800
57161
11841
29197
41908
32855
65524
64632
22510
26268
65016
26878
20726
9838
34055
56537
58828
32604
50927
4440
8426
38971
65322
60350
63951
3719
17585
6030
63179
22528
29085
4182
53781
64246
22440
34341
57857
63287
34160
6802
11426
10283
17148
24767
4078
51390
39807
47031
35855
18336
14120
54794
40929
48979
61658
34150
50070
60706
64882
2440
57183
9217
17139
11844
6931
14455
48732
2324
39577
60743
61374
18957
19673
8085
59796
64231
63335
53713
21616
30064
41997
34740
12215
44607
27823
25458
43739
5821
20699
53710
46949
17606
3282
59282
20365
56667
58744
18860
42870
65504
25628
7331
28331
61556
6028
65329
62956
53074
5254
53420
23035
46784
12843
32942
13584
53337
31703
31736
10956
50068
51222
50596
7283
55116
18596
2135
6880
45112
37131
54777
25698
35536
55530
55200
16378
30873
9099
49005
32572
50527
8436
57354
27431
27828
8748
10580
7556
41592
59052
60804
58443
38422
2418
12738
34434
22613
61486
24218
21871
57367
40924
9593
46829
11995
12368
2230
31535
42187
27566
50752
20031
17207
24877
62586
10485
49535
37892
45617
13105
38788
15020
11204
22632
56240
58193
18466
45793
46693
59414
8121
24157
64712
42501
21042
44929
53764
58847
48705
48954
56422
9079
44065
4307
37491
27310
48217
63059
55041
61252
25599
22211
15725
19738
27381
28100
57893
5028
63841
14610
50335
26588
25167
56081
46212
27221
16575
40398
43412
55299
64782
18490
21477
21756
30853
9006
13771
26892
43519
8023
33438
25006
65070
27510
4566
58106
21021
6835
64277
40414
54477
8677
6594
33362
17920
2709
19686
22819
5365
8955
7876
38903
58273
11307
31464
19142
25668
13016
43211
10354
55304
37672
39200
21480
2681
28223
5740
14799
52725
15953
63057
13712
34692
61899
32047
58285
45368
11615
51400
54252
59275
20631
26420
37327
42484
45526
8231
10720
22871
34783
10841
26291
47855
31460
42348
20114
5299
6461
27609
53676
38841
49774
18066
46307
20346
60309
36444
4659
42230
9966
31905
42905
16577
3800
38573
54652
24755
57515
17963
13616
25630
51319
3846
30215
46250
63320
10775
32809
37
60016
23297
27863
33533
45867
55935
56595
63925
10994
60931
31522
38599
8633
11538
20985
2295
57507
36388
6561
8282
14241
6344
63981
7039
53495
60831
21845
62288
49860
25453
65346
53288
24698
44646
34269
57053
59074
21396
20119
62957
35444
38719
38779
53388
5602
9919
24006
48320
6659
14509
53876
42603
21165
38546
56258
41478
6503
47204
52937
54309
50959
60939
43620
3524
55345
56210
59365
18584
40973
58693
63473
43150
17877
50943
36401
62608
23511
30654
37572
36374
4730
50163
31531
45301
50544
2241
38691
22634
37601
5591
34087
29110
11016
32410
50525
10430
10389
20167
51757
53584
16964
60185
7975
60649
54693
61403
44447
6474
10679
54888
3872
7236
21353
55140
49960
33791
60178
24174
28032
44116
52980
65278
28934
32806
59066
17008
63904
62938
28149
26623
53758
19466
23096
60913
47671
52131
61216
53102
13465
62680
31904
28529
40409
4124
4204
56722
65515
25496
26546
31959
41443
63836
39557
24540
63448
31216
26689
29607
63835
5227
24964
38487
6648
15918
51734
39839
63214
43829
32383
53478
60785
12935
15232
35501
51141
51722
31272
20461
48275
56762
17054
23121
6352
14221
26459
50786
54465
42134
4268
31986
16966
57678
12236
42537
60254
63806
9191
62433
61261
58331
32043
47758
49508
11278
15099
51117
52948
17404
26764
54741
55257
23008
5580
15997
20245
28761
42110
9109
19019
41954
19483
54306
15501
60605
63859
44949
4584
27912
6933
24180
9117
16363
61455
61023
35133
44766
9943
50232
38136
19557
33941
10488
34699
14398
12934
38876
50675
63434
22640
8535
8465
16099
33055
63415
51758
52330
24320
46970
35165
36804
36798
33657
16656
56700
22524
2170
51276
21737
37555
54587
45718
33868
12542
50691
57961
62495
43781
42570
6873
12922
51423
54393
46611
37841
24826
11893
46348
46690
49994
34252
46676
35565
51446
22984
15202
61088
53354
39831
62989
2254
35850
29679
48382
53534
55247
36771
28525
19611
36087
48994
40254
41370
12382
62811
33450
54821
35360
52752
62532
32245
13201
18743
22765
65095
3065
9631
24534
63168
12360
4993
8591
46353
9353
31508
40418
12320
20922
27109
7898
16640
57293
40395
21705
19361
6859
8070
50617
8479
64591
49002
18183
52749
18300
62496
34005
59750
4439
47633
49684
24319
27844
32302
5104
50026
44264
27927
24917
21397
35257
45069
18332
41637
12068
18753
2512
30010
8041
20401
64468
25793
61656
54413
30842
62751
28611
40845
56854
20104
3708
37237
54712
52678
27666
21722
53649
59729
28019
23155
16017
39867
38925
39544
52460
30038
54283
35127
12414
56033
2195
24522
9276
5545
29974
12728
56690
52423
17519
2927
65123
41339
4236
13249
34132
16408
29236
33954
35571
20117
19165
49265
4983
53929
6388
23200
29055
43160
7690
46709
14834
14701
3111
31155
4143
48466
4851
51207
54135
5514
11199
24209
47643
8862
58430
27502
18898
49619
11006
51654
18961
48245
14896
22019
5671
64031
9421
51299
34954
36159
8227
56954
60278
23129
18788
42293
55873
20344
2689
38104
48348
15720
41669
38391
11592
15946
24268
29312
64007
44223
28908
38889
54476
5289
61603
65396
23787
26848
53463
65349
16001
61624
38410
60477
8527
29243
3076
33585
48364
34979
55928
15193
50129
64938
17506
59429
21295
47552
52830
43758
54129
16084
56496
34764
42257
49523
15137
19001
6653
54635
27867
35983
17059
38564
35000
13575
55490
29245
52337
25768
26633
42771
3621
50275
61467
6404
17788
38433
12349
8985
43508
28123
64744
31035
10845
3277
32292
5607
54192
64368
39894
42095
30532
44393
49175
12540
22689
8664
17861
5834
10295
36924
61895
62954
57935
17379
58407
28731
52219
64495
55665
61521
63869
35275
63369
39922
15758
54561
54430
30810
31831
3246
59198
61954
51946
4373
62646
40943
6587
24459
10742
40518
60140
21051
26478
38783
20512
59709
11129
47481
8532
52741
52742
43890
49628
62389
62665
58258
11871
28334
27580
18737
30864
32008
49274
14840
59285
59632
3721
53294
27701
51887
4707
26659
52899
7528
51891
58528
34290
54766
6840
46277
7673
10026
45120
48576
47922
61007
23757
45759
54664
11848
14883
57065
7373
58680
62990
42129
54348
42399
50955
24355
11300
3691
7131
64866
31461
12974
41845
48219
32910
49003
62853
31560
45265
10926
5721
23347
37530
60511
47541
53053
55338
6560
13449
52361
26440
21343
28073
51597
56194
9190
36092
30487
61339
25316
26631
14920
50590
32298
13439
20017
21664
30616
12504
32537
4910
50491
12945
14018
50299
15243
20009
42045
51295
48957
15690
56543
58721
26244
64396
26370
58228
45624
59753
8354
16354
18102
44768
2067
43938
13420
28523
38690
59393
30635
7672
13039
63445
50365
8592
19862
24992
11584
30821
31707
27677
63528
25742
30692
63770
23797
10662
43009
60066
59542
46258
35747
18324
24235
13107
26069
37927
26205
3255
4778
4161
8959
58759
51794
58769
64286
39848
54560
10831
52129
56867
18273
18411
32514
26013
5126
19393
15051
55991
8601
18896
59689
34026
36017
28716
34724
22641
59668
43934
32991
50926
35815
31667
27097
39635
60580
36993
62920
13153
25675
25989
38790
38946
65145
3644
40262
43217
49945
9242
59572
18774
37167
48698
51698
47917
61685
6851
10212
12949
3025
12523
29875
57938
59484
38303
57345
6427
20271
4378
10985
61926
51673
52420
48811
17687
33093
26186
4216
44245
65118
31334
12508
43974
15888
45636
34275
50863
51713
21739
4637
49398
57197
31754
4506
33153
41070
13097
49926
29849
57415
40341
56180
21213
11529
24733
43511
21027
10172
2277
43631
36545
36876
42445
48455
31564
19937
54018
51072
28232
8143
35994
31386
35912
63928
32613
25502
8216
27043
38354
44041
34217
61366
46723
64985
34446
4842
11593
23348
29058
29453
53593
43556
30197
17705
15503
22360
51471
15407
44857
56165
4266
3318
17805
48873
26765
49204
29154
15352
60606
11489
26678
51670
27449
52697
25080
22622
42148
54603
21276
60685
9879
11185
18254
28458
25561
35293
35441
64167
60873
20226
63931
44029
54089
34169
35278
38948
5488
9488
28252
43134
60745
28535
31381
28119
27703
11469
25237
19128
37833
42944
43417
50195
45023
46874
48975
62022
48100
39782
34974
50046
7855
8082
48362
49512
50484
21500
63834
60738
32389
55114
13360
16362
25536
4846
24034
47875
9017
31728
14378
39278
6448
45971
10027
20728
7893
7255
2496
10033
34489
43639
34847
22898
14370
35365
49742
59374
60103
40338
61988
34684
21038
15291
30564
17432
14817
11287
5230
42517
11834
62166
8529
11190
32967
45317
19732
17717
33584
44807
22706
53944
19619
56715
56067
19718
43589
45507
56792
6184
9393
62459
55613
8252
44528
45797
58494
36272
5295
49035
61845
64044
14992
55666
25137
39959
51485
35064
39686
58650
47410
12936
20961
52551
55261
31484
31259
28440
16212
42778
9740
41753
22301
22998
18795
48290
49451
56151
30877
42801
10404
16622
21818
41440
61706
64226
3505
47856
49481
51986
53301
6121
48390
25358
32281
8439
24607
60282
10664
37896
61970
38839
11537
11211
58846
45786
48689
56014
44991
16506
54402
33377
46299
57335
56761
15718
31078
56216
58553
8497
35980
62675
57075
40260
47267
37285
2586
49942
26333
62419
7108
25353
33187
34362
25625
18165
36130
49791
2623
54491
20932
32399
12270
43116
60582
60923
32864
62820
53356
18614
12087
31773
62183
44837
41950
17768
61442
34558
49714
63519
13338
63781
18269
46079
22051
26549
50719
24416
47728
56434
18307
64245
60413
15344
48759
49536
51714
19372
30430
34226
8087
12537
45714
55176
58936
24471
2699
38056
10412
38792
36665
18982
20029
36933
4063
52305
52913
46976
41321
33012
51234
14297
54341
54512
14995
42371
64707
5757
6605
13722
7273
9650
60225
29457
11262
62236
35393
56280
13653
20730
35780
39947
8558
30626
48900
61548
18320
6444
11405
23022
56944
13022
15034
14145
42160
26720
54628
13231
56393
59319
29162
22553
20002
44008
50928
6734
38822
23868
43652
5770
65428
27039
60104
63133
21278
59522
35009
48666
7631
25576
56048
50429
63918
45064
25712
51584
7079
30549
23423
34919
17330
31099
34230
11434
43760
7807
49436
44997
49155
49683
33679
60805
64191
32675
31002
54714
21551
59554
11523
41841
4231
14946
19136
55030
60611
55968
9686
30840
14061
33452
14093
17707
15297
38355
3802
9895
29871
14021
22538
55704
34506
23246
11418
63349
6817
35354
60162
7572
13385
24649
3330
33780
44811
29747
10409
50660
31089
39669
55090
64462
46736
37713
50819
63548
59022
13062
31691
64443
42011
